id,name,start,end
ENSG00000233635,AC015923.1,63193930,63339053
ENSG00000263501,AC005828.2,63305262,63313521
ENSG00000271919,AC005828.7,63331984,63332539
ENSG00000226797,AC005828.1,63381231,63414312
ENSG00000263644,AC005828.3,63391191,63431089
ENSG00000271749,AC005828.6,63393355,63393586
ENSG00000265282,AC005828.4,63430468,63432211
ENSG00000008283,CYB561,63432304,63446378
ENSG00000265971,AC005828.5,63454993,63455817
ENSG00000228979,PPIAP55,63471604,63472093
ENSG00000159640,ACE,63477061,63498380
ENSG00000264813,AC113554.1,63484823,63521848
ENSG00000224353,ACE3P,63507056,63519806
ENSG00000173826,KCNH6,63523334,63548977
ENSG00000136485,DCAF7,63550461,63594266
ENSG00000200560,RNU6-288P,63573242,63573345
ENSG00000136463,TACO1,63600872,63608365
ENSG00000270587,AC046185.2,63610772,63611184
ENSG00000198909,MAP3K3,63622415,63696303
ENSG00000263883,EEF1DP7,63636601,63637113
ENSG00000266173,STRADA,63682336,63741986
ENSG00000136490,LIMD2,63695902,63701172
ENSG00000279369,AC046185.3,63700847,63702670
ENSG00000125695,AC046185.1,63702845,63752097
ENSG00000108588,CCDC47,63745250,63776351
ENSG00000198231,DDX42,63773603,63819317
ENSG00000108592,FTSJ3,63819433,63830012
ENSG00000087191,PSMC5,63827152,63832026
ENSG00000108604,SMARCD2,63832081,63843065
ENSG00000240280,TCAM1P,63849292,63864379
ENSG00000213218,CSH2,63872012,63873766
ENSG00000136487,GH2,63880215,63881935
ENSG00000259533,AC040958.1,63885851,63886051
ENSG00000136488,CSH1,63894909,63896661
ENSG00000259333,AC127029.1,63900643,63900879
ENSG00000204414,CSHL1,63909597,63918838
ENSG00000259384,GH1,63917200,63918838
ENSG00000007312,CD79B,63928740,63932354
ENSG00000007314,SCN4A,63938554,63972918
ENSG00000263489,AC127029.2,63972920,63989422
ENSG00000264954,PRR29-AS1,63996071,63999899
ENSG00000224383,PRR29,63998351,64004304
ENSG00000108622,ICAM2,64002594,64020634
ENSG00000178607,ERN1,64039142,64130819
ENSG00000266402,SNHG25,64145970,64146476
ENSG00000199753,SNORD104,64146083,64146152
ENSG00000281311,SNORA50,64146337,64146471
ENSG00000277887,SNORA50C,64146339,64146471
ENSG00000136478,TEX2,64147227,64263301
ENSG00000256358,RPL31P57,64308316,64308690
ENSG00000261371,PECAM1,64319415,64413776
ENSG00000239823,Y_RNA,64390158,64390263
ENSG00000265031,MIR1273E,64425069,64425170
ENSG00000271605,MILR1,64449037,64468643
ENSG00000256525,POLG2,64477785,64497036
ENSG00000256826,ATP5J2P4,64491523,64491789
ENSG00000108654,DDX5,64499616,64508199
ENSG00000284564,MIR3064,64500774,64500839
ENSG00000284368,MIR5047,64501214,64501313
ENSG00000258890,CEP95,64506588,64542461
ENSG00000108854,SMURF2,64542295,64662068
ENSG00000271779,AC009994.1,64572829,64573081
ENSG00000270714,MINOS1P2,64747264,64747492
ENSG00000215769,ARHGAP27P1-BPTFP1-KPNA2P3,64749663,64781707
ENSG00000266820,KPNA2P3,64749918,64758603
ENSG00000265298,AC132812.1,64750420,64751311
ENSG00000263647,BPTFP1,64761912,64762710
ENSG00000265982,AC103810.3,64778842,64778937
ENSG00000214176,PLEKHM1P1,64779259,64837154
ENSG00000278581,MIR6080,64780759,64780824
ENSG00000284172,MIR4315-2,64822030,64822102
ENSG00000252242,RNU7-115P,64825765,64825819
ENSG00000272400,AC103810.10,64847386,64847728
ENSG00000176809,LRRC37A3,64854312,64919480
ENSG00000264840,RN7SL404P,64871504,64871784
ENSG00000272134,AC103810.7,64881091,64881181
ENSG00000272220,AC103810.8,64892728,64892845
ENSG00000265218,AC103810.2,64892729,64910180
ENSG00000266644,AC103810.5,64899766,64900716
ENSG00000271974,AC103810.6,64905883,64906018
ENSG00000264057,AC103810.1,64927634,64934203
ENSG00000266155,AC103810.4,64936485,64940229
ENSG00000280299,AC037487.4,64940602,64954177
ENSG00000272346,AC103810.9,64940606,64940717
ENSG00000265912,AC037487.1,64943262,64951054
ENSG00000272006,AC037487.3,64951498,64951609
ENSG00000232457,SLC16A6P1,64953683,64956546
ENSG00000214174,AMZ2P1,64966550,64975576
ENSG00000120063,GNA13,65010715,65056839
ENSG00000266598,AC037487.2,65051909,65053308
ENSG00000108370,RGS9,65100812,65227703
ENSG00000265883,AC060771.1,65185319,65185482
ENSG00000263520,LINC02563,65457541,65458408
ENSG00000168646,AXIN2,65528563,65561647
ENSG00000266076,AC004805.1,65538102,65641033
ENSG00000154240,CEP112,65635538,66192084
ENSG00000271587,AC004805.3,65644308,65644617
ENSG00000270870,AC004805.2,65654914,65655395
ENSG00000266707,PSMD7P1,66197693,66198238
ENSG00000091583,APOH,66212033,66256525
ENSG00000252653,RNA5SP444,66267743,66267848
ENSG00000284242,AC009452.1,66278059,66278664
ENSG00000154229,PRKCA,66302636,66810743
ENSG00000244044,RN7SL735P,66364029,66364320
ENSG00000264630,PRKCA-AS1,66398069,66416854
ENSG00000252685,RNU6-928P,66638271,66638374
ENSG00000251698,RNA5SP445,66639269,66639383
ENSG00000229330,AC006947.1,66676372,66677404
ENSG00000207943,MIR634,66787072,66787168
ENSG00000075429,CACNG5,66835117,66885486
ENSG00000251764,RNA5SP446,66895491,66895572
ENSG00000075461,CACNG4,66964910,67033398
ENSG00000264491,AC005544.1,67019934,67021743
ENSG00000265664,AC005544.2,67032409,67033290
ENSG00000108878,CACNG1,67044590,67056797
ENSG00000198265,HELZ,67070438,67245989
ENSG00000264421,AC007448.2,67224303,67225541
ENSG00000213180,RPL36AP48,67224728,67225041
ENSG00000266473,AC007448.3,67244837,67245806
ENSG00000200619,RNA5SP447,67268110,67268228
ENSG00000207410,SNORA8,67271469,67271607
ENSG00000264093,AC007448.1,67276118,67276351
ENSG00000197170,PSMD12,67337916,67366627
ENSG00000154217,PITPNC1,67377281,67697261
ENSG00000201547,Y_RNA,67408774,67408881
ENSG00000244610,RN7SL756P,67457023,67457290
ENSG00000207688,MIR548AA2,67471489,67471585
ENSG00000263690,hsa-mir-548d-2,67471489,67471585
ENSG00000264754,AC110921.1,67524481,67525422
ENSG00000279917,AC079331.2,67611277,67613822
ENSG00000279361,AC079331.1,67637774,67638973
ENSG00000130935,NOL11,67717833,67744531
ENSG00000200394,SNORA38B,67740669,67740799
ENSG00000266858,RPSAP67,67774591,67777324
ENSG00000213179,RPL17P41,67784753,67785293
ENSG00000171634,BPTF,67825524,67984378
ENSG00000266717,AC134407.1,67950885,67951746
ENSG00000279573,AC134407.2,67955314,67957291
ENSG00000279880,AC134407.3,67973934,67976072
ENSG00000265052,RN7SL622P,67977698,67977972
ENSG00000186665,C17orf58,67991101,67996431
ENSG00000182481,KPNA2,68035519,68046842
ENSG00000266117,FBXO36P1,68095068,68095757
ENSG00000265055,AC145343.1,68096046,68101474
ENSG00000237854,LINC00674,68101908,68115518
ENSG00000267023,LRRC37A16P,68125777,68152468
ENSG00000278730,AC005332.9,68126666,68129586
ENSG00000274561,AC005332.6,68131462,68131907
ENSG00000277476,AC005332.8,68133201,68135935
ENSG00000267352,SH3GL1P3,68134675,68135604
ENSG00000267708,AC005332.4,68152776,68159043
ENSG00000278740,AC005332.10,68188547,68189165
ENSG00000267731,AC005332.5,68189884,68192802
ENSG00000267472,AC005332.3,68198921,68199596
ENSG00000274712,AC005332.7,68205489,68207493
ENSG00000265100,AC005332.1,68246629,68247938
ENSG00000196704,AMZ2,68247574,68257164
ENSG00000141337,ARSG,68259182,68422731
ENSG00000108932,SLC16A6,68267026,68291267
ENSG00000267009,AC007780.1,68413623,68524949
ENSG00000070540,WIPI1,68420948,68457513
ENSG00000207561,MIR635,68424451,68424548
ENSG00000108946,PRKAR1A,68511780,68551319
ENSG00000108950,FAM20A,68535113,68601389
ENSG00000267461,AC079210.1,68557516,68582577
ENSG00000267659,LINC01482,68591796,68763882
ENSG00000283376,AC011591.2,68691809,68716064
ENSG00000267250,AC011591.1,68793549,68797822
ENSG00000141338,ABCA8,68867292,68955392
ENSG00000231749,ABCA9-AS1,68944531,69042784
ENSG00000154258,ABCA9,68974488,69061064
ENSG00000154262,ABCA6,69078702,69141888
ENSG00000267361,AC005495.1,69094289,69095499
ENSG00000265331,MIR4524B,69099542,69099656
ENSG00000283385,MIR4524A,69099564,69099632
ENSG00000154263,ABCA10,69147214,69244846
ENSG00000278873,PRO1804,69232963,69235012
ENSG00000154265,ABCA5,69244311,69327244
ENSG00000267203,SNRPGP4,69318733,69318961
ENSG00000252352,SNORA40,69355133,69355218
ENSG00000108984,MAP2K6,69414698,69543331
ENSG00000278972,AC015920.1,69433084,69435533
ENSG00000267653,AC002546.2,69477139,69501755
ENSG00000267194,AC002546.1,69551358,69553861
ENSG00000227517,LINC01483,69577251,69903000
ENSG00000267184,AC002545.1,69707193,69707373
ENSG00000237560,LINC01497,69961707,69983538
ENSG00000199801,Y_RNA,69985986,69986094
ENSG00000230258,AC005208.1,70017324,70128859
ENSG00000267603,LINC01028,70051277,70068095
ENSG00000153822,KCNJ16,70053429,70135608
ENSG00000267365,KCNJ2-AS1,70166961,70169402
ENSG00000123700,KCNJ2,70168673,70180048
ENSG00000267170,CALM2P1,70241324,70241761
ENSG00000267109,AC011990.1,70312831,70368916
ENSG00000267471,AC005771.1,70628917,70629265
ENSG00000271239,AC007423.1,70778604,70779230
ENSG00000271101,AC005181.1,71011997,71013587
ENSG00000260785,CASC17,71097775,71202177
ENSG00000238759,RNU7-155P,71298156,71298218
ENSG00000225818,AC118653.1,71596338,71597279
ENSG00000228118,MYL6P5,71620978,71621436
ENSG00000283517,AC005144.1,71829870,71871750
ENSG00000228639,LINC02095,72021851,72034092
ENSG00000256124,LINC01152,72030291,72041297
ENSG00000234899,SOX9-AS1,72034107,72237203
ENSG00000226101,LINC02097,72072333,72093481
ENSG00000125398,SOX9,72121020,72126420
ENSG00000227036,LINC00511,72323123,72640472
ENSG00000264026,LINC02003,72342940,72355136
ENSG00000263680,AC007639.1,72425939,72428852
ENSG00000243514,RPL32P33,72627231,72627624
ENSG00000263893,AC080037.1,72642731,72644490
ENSG00000133195,SLC39A11,72645949,73092712
ENSG00000200783,RN7SKP180,72663823,72664152
ENSG00000252274,SCARNA24,72818836,72818972
ENSG00000264196,AC011120.1,72839039,72839718
ENSG00000266501,AC025198.1,73067870,73068288
ENSG00000265469,POLR3KP2,73163035,73163359
ENSG00000264860,AC097641.1,73164977,73196593
ENSG00000180616,SSTR2,73165012,73176633
ENSG00000166685,COG1,73192632,73208507
ENSG00000277728,AC097641.3,73202968,73203431
ENSG00000133193,FAM104A,73207353,73236753
ENSG00000141219,C17orf80,73232233,73248947
ENSG00000265010,AC087301.1,73243093,73244706
ENSG00000187959,CPSF4L,73248449,73262352
ENSG00000179604,CDC42EP4,73283624,73312175
ENSG00000069188,SDK2,73334384,73644089
ENSG00000264985,AC124804.1,73513612,73521407
ENSG00000264750,AC032019.1,73641026,73643106
ENSG00000265935,AC032019.2,73662568,73663848
ENSG00000263574,AC125421.1,73737854,73756557
ENSG00000177338,LINC00469,73750330,73828520
ENSG00000234721,LINC02092,73786802,73800793
ENSG00000265927,AC125421.2,73831572,73836019
ENSG00000266765,AC137735.1,73894749,73911878
ENSG00000266357,LINC02074,74043452,74154212
ENSG00000172809,RPL38,74203582,74210655
ENSG00000246731,MGC16275,74209980,74213342
ENSG00000141540,TTYH2,74213514,74262020
ENSG00000264272,AC100786.1,74256896,74262020
ENSG00000171595,DNAI2,74274247,74314884
ENSG00000266106,AC103809.1,74307210,74309790
ENSG00000196169,KIF19,74326210,74355820
ENSG00000204347,BTBD17,74356416,74361946
ENSG00000257008,GPR142,74367407,74372622
ENSG00000200021,RNA5SP448,74417594,74417704
ENSG00000170412,GPRC5C,74424851,74451653
ENSG00000167851,CD300A,74466416,74484796
ENSG00000178789,CD300LB,74521174,74531474
ENSG00000167850,CD300C,74541108,74546143
ENSG00000236770,AC079325.1,74549399,74552737
ENSG00000284690,AC079325.2,74560701,74567343
ENSG00000204345,CD300LD,74579365,74592283
ENSG00000182352,C17orf77,74584679,74594209
ENSG00000261222,AC064805.1,74599840,74607229
ENSG00000186407,CD300E,74609887,74623738
ENSG00000172794,RAB37,74670578,74747335
ENSG00000264659,AC064805.2,74672712,74677600
ENSG00000186074,CD300LF,74694311,74712978
ENSG00000266036,AC016888.1,74747319,74748912
ENSG00000284186,MIR3615,74748613,74748699
ENSG00000109062,SLC9A3R1,74748652,74769353
ENSG00000109065,NAT9,74770547,74776367
ENSG00000109066,TMEM104,74776483,74839779
ENSG00000161509,GRIN2C,74842023,74861504
ENSG00000161513,FDXR,74862497,74873031
ENSG00000172782,FADS6,74877299,74893781
ENSG00000182040,USH1G,74916084,74923256
ENSG00000183034,OTOP2,74924275,74933912
ENSG00000182938,OTOP3,74935719,74949992
ENSG00000167861,HID1,74950743,74973166
ENSG00000263586,HID1-AS1,74970704,74975728
ENSG00000109089,CDR2L,74987632,75005800
ENSG00000167862,MRPL58,75012670,75021261
ENSG00000252545,RNU6-362P,75031097,75031186
ENSG00000180901,KCTD2,75032575,75065889
ENSG00000167863,ATP5H,75038863,75046985
ENSG00000239607,RN7SL573P,75041740,75042015
ENSG00000270993,AC111186.1,75060491,75060620
ENSG00000232724,TRIM80P,75074306,75079549
ENSG00000170190,SLC16A5,75087727,75106162
ENSG00000206713,Y_RNA,75089862,75089974
ENSG00000125449,ARMC7,75109952,75130265
ENSG00000125458,NT5C,75130225,75131795
ENSG00000279035,AC022211.4,75130883,75133043
ENSG00000189159,JPT1,75135248,75168281
ENSG00000265800,AC022211.3,75138416,75141350
ENSG00000263786,AC022211.1,75145261,75146546
ENSG00000252042,Y_RNA,75145670,75145762
ENSG00000188612,SUMO2,75165586,75182983
ENSG00000125450,NUP85,75205659,75235758
ENSG00000125447,GGA3,75236599,75262363
ENSG00000125445,MRPS7,75261674,75266373
ENSG00000125457,MIF4GD,75266228,75271227
ENSG00000263843,AC022211.2,75271369,75273895
ENSG00000125454,SLC25A19,75272981,75289510
ENSG00000177885,GRB2,75318076,75405709
ENSG00000228007,AC011933.1,75338827,75339147
ENSG00000265987,AC011933.4,75344405,75373662
ENSG00000264853,AC011933.2,75370947,75373736
ENSG00000265342,AC011933.3,75394123,75394963
ENSG00000264511,MIR3678,75406069,75406162
ENSG00000223217,RNU6-938P,75409086,75409188
ENSG00000202332,Y_RNA,75431990,75432087
ENSG00000177728,TMEM94,75441159,75500090
ENSG00000284595,MIR6785,75498548,75498628
ENSG00000177303,CASKIN2,75500261,75515583
ENSG00000182173,TSEN54,75516060,75524739
ENSG00000073350,LLGL2,75525080,75575208
ENSG00000266714,MYO15B,75588058,75626501
ENSG00000108469,RECQL5,75626845,75667189
ENSG00000204323,SMIM5,75633434,75641404
ENSG00000259120,SMIM6,75646243,75647977
ENSG00000161526,SAP30BP,75667116,75708062
ENSG00000264829,AC087749.2,75679474,75679967
ENSG00000264270,AC087749.1,75683543,75684799
ENSG00000132470,ITGB4,75721328,75757818
ENSG00000108479,GALK1,75751594,75765711
ENSG00000132475,H3F3B,75776434,75785893
ENSG00000283853,MIR4738,75784521,75784607
ENSG00000132478,UNK,75784771,75825799
ENSG00000266980,AC087289.1,75818815,75820055
ENSG00000092929,UNC13D,75827225,75844717
ENSG00000132471,WBP2,75845699,75856507
ENSG00000132481,TRIM47,75874161,75878575
ENSG00000267801,AC087289.5,75876372,75879546
ENSG00000141569,TRIM65,75880335,75897003
ENSG00000267342,AC087289.2,75897060,75900148
ENSG00000204316,MRPL38,75898643,75905413
ENSG00000267426,AC087289.3,75898645,75930129
ENSG00000188878,FBF1,75909574,75941140
ENSG00000161533,ACOX1,75941507,75979363
ENSG00000267615,AC087289.4,75943832,75945142
ENSG00000257949,TEN1,75979220,76000586
ENSG00000261408,TEN1-CDK3,75979231,76005999
ENSG00000250506,CDK3,76000906,76005999
ENSG00000167880,EVPL,76004502,76027452
ENSG00000167881,SRP68,76038775,76072653
ENSG00000186919,ZACN,76071961,76083666
ENSG00000182687,GALR2,76074794,76077541
ENSG00000182473,EXOC7,76081017,76121576
ENSG00000279382,AC018665.1,76090308,76091669
ENSG00000275360,MIR6868,76098019,76098076
ENSG00000129654,FOXJ1,76136333,76141299
ENSG00000267128,RNF157-AS1,76140556,76154650
ENSG00000141576,RNF157,76142453,76240373
ENSG00000267376,ATP5LP6,76202644,76202796
ENSG00000228218,ATF4P3,76225751,76226806
ENSG00000185262,UBALD2,76265202,76271299
ENSG00000129646,QRICH2,76274049,76307998
ENSG00000161542,PRPSAP1,76309486,76384521
ENSG00000251779,Y_RNA,76319376,76319473
ENSG00000207169,RNU6-24P,76337316,76337422
ENSG00000267518,AC090699.1,76345761,76346081
ENSG00000176170,SPHK1,76376584,76387860
ENSG00000175931,UBE2O,76389451,76453206
ENSG00000242931,RPL7P49,76430417,76431124
ENSG00000129673,AANAT,76453351,76470117
ENSG00000129667,RHBDF2,76470891,76501790
ENSG00000161544,CYGB,76527356,76551175
ENSG00000214140,PRCD,76527586,76553578
ENSG00000267546,AC015802.4,76545668,76557683
ENSG00000267543,AC015802.3,76549951,76550826
ENSG00000272386,AC015802.5,76551352,76551750
ENSG00000163597,SNHG16,76557766,76565348
ENSG00000274091,SNORD1C,76558791,76558868
ENSG00000199961,SNORD1B,76561109,76561192
ENSG00000278261,SNORD1A,76561634,76561705
ENSG00000284526,AC015802.6,76563710,76570544
ENSG00000070731,ST6GALNAC2,76565379,76586956
ENSG00000267078,AC015802.1,76569792,76571240
ENSG00000267084,AC015802.2,76595584,76595772
ENSG00000070526,ST6GALNAC1,76624761,76643838
ENSG00000199735,RNU6-227P,76656320,76656422
ENSG00000261335,AC005837.1,76671942,76673658
ENSG00000182534,MXRA7,76672551,76711016
ENSG00000212418,RNY4P36,76703632,76703727
ENSG00000277382,AC005837.3,76709760,76710045
ENSG00000070495,JMJD6,76712832,76726799
ENSG00000274051,uc_338,76721216,76721396
ENSG00000181038,METTL23,76726830,76733936
ENSG00000267168,AC005837.2,76732978,76738522
ENSG00000161547,SRSF2,76734115,76737374
ENSG00000092931,MFSD11,76735865,76781449
ENSG00000283805,MIR636,76736450,76736548
ENSG00000200257,RNU6-97P,76752912,76753015
ENSG00000267065,LINC02080,76799044,76807102
ENSG00000267535,LINC00868,76850176,76861836
ENSG00000167889,MGAT5B,76868456,76950393
ENSG00000267568,AC016168.2,76950317,76969156
ENSG00000267521,AC016168.1,76957023,76958222
ENSG00000280122,AC016168.3,76966285,76969530
ENSG00000276202,Metazoa_SRP,77014880,77015138
ENSG00000234912,SNHG20,77086716,77094990
ENSG00000129657,SEC14L1,77086716,77217101
ENSG00000275143,SCARNA16,77089307,77089493
ENSG00000284250,MIR6516,77089417,77089497
ENSG00000222808,RNU4-47P,77152561,77152674
ENSG00000262870,CYCSP40,77198950,77199543
ENSG00000263718,AC068594.1,77257737,77281897
ENSG00000265121,AC068594.2,77264180,77264776
ENSG00000184640,SEPT9,77280569,77500596
ENSG00000266998,AC111182.1,77373818,77377236
ENSG00000264060,MIR4316,77396984,77397054
ENSG00000200651,Y_RNA,77442109,77442213
ENSG00000279801,AC111170.3,77444704,77447167
ENSG00000267263,AC111170.2,77469068,77471045
ENSG00000267016,AC111170.1,77469162,77472770
ENSG00000267665,AC021683.3,77526998,77536592
ENSG00000267506,AC021683.2,77546940,77563243
ENSG00000267466,AC021683.1,77563368,77568695
ENSG00000279572,AC021683.4,77571418,77572516
ENSG00000267790,LINC01987,77722872,77728559
ENSG00000204283,LINC01973,77879027,77884087
ENSG00000238898,RNU1-80P,77920098,77920258
ENSG00000078687,TNRC6C,77959240,78108835
ENSG00000279600,AC015804.1,78008421,78008855
ENSG00000267463,UBE2V2P2,78066258,78066761
ENSG00000238658,RNU6-625P,78066947,78067053
ENSG00000204282,TNRC6C-AS1,78107398,78111799
ENSG00000141524,TMC6,78110458,78132407
ENSG00000167895,TMC8,78130770,78142968
ENSG00000187997,C17orf99,78146353,78166177
ENSG00000267679,EIF5AP2,78157403,78159135
ENSG00000108639,SYNGR2,78168558,78173527
ENSG00000167900,TK1,78174075,78187233
ENSG00000183077,AFMID,78187317,78207701
ENSG00000267624,AC087645.1,78211618,78211908
ENSG00000089685,BIRC5,78214186,78225636
ENSG00000204278,TMEM235,78231310,78240987
ENSG00000283914,AC087645.4,78248193,78251440
ENSG00000267676,THA1P,78248493,78254416
ENSG00000279886,AC087645.3,78250346,78250932
ENSG00000204277,LINC01993,78261349,78278492
ENSG00000267737,AC087645.2,78315729,78347798
ENSG00000184557,SOCS3,78356778,78360077
ENSG00000266970,AC061992.1,78360453,78373911
ENSG00000243870,RN7SL236P,78370852,78371135
ENSG00000087157,PGS1,78378640,78425114
ENSG00000200063,SNORA30,78399935,78400063
ENSG00000187775,DNAH17,78423697,78577394
ENSG00000267432,DNAH17-AS1,78484882,78503056
ENSG00000267770,AC016182.1,78522247,78522828
ENSG00000243426,RN7SL454P,78532813,78533055
ENSG00000267123,LINC02081,78617389,78632057
ENSG00000108669,CYTH1,78674048,78782297
ENSG00000279570,AC099804.1,78691266,78691979
ENSG00000252391,RNU6-638P,78696694,78696797
ENSG00000055483,USP36,78787381,78841441
ENSG00000267355,RPL9P29,78845953,78846868
ENSG00000035862,TIMP2,78852977,78925387
ENSG00000267601,AC022966.2,78855478,78855844
ENSG00000178404,CEP295NL,78870910,78903217
ENSG00000279339,AC100788.2,78897264,78900152
ENSG00000267491,AC100788.1,78903263,78905024
ENSG00000108679,LGALS3BP,78971238,78980109
ENSG00000171302,CANT1,78991717,79009867
ENSG00000265096,C1QTNF1-AS1,79019209,79027655
ENSG00000173918,C1QTNF1,79022814,79049788
ENSG00000167280,ENGASE,79074939,79088599
ENSG00000167281,RBFOX3,79089345,79516148
ENSG00000266711,AC021534.1,79132722,79136402
ENSG00000263278,AC233701.1,79598032,79603921
ENSG00000266665,MIR4739,79707176,79707249
ENSG00000267719,LINC02078,79707266,79712317
ENSG00000182156,ENPP7,79730919,79742222
ENSG00000173894,CBX2,79778132,79787983
ENSG00000141570,CBX8,79792132,79801683
ENSG00000262768,AC100791.2,79800598,79802529
ENSG00000262772,LINC01977,79823452,79827704
ENSG00000141582,CBX4,79833156,79839429
ENSG00000262343,AC100791.1,79848058,79850110
ENSG00000262585,LINC01979,79915252,79926725
ENSG00000262188,LINC01978,79919357,79925462
ENSG00000167291,TBC1D16,79932343,80035848
ENSG00000275516,AC100791.3,79952663,79952992
ENSG00000262172,AC116025.2,79991944,79992841
ENSG00000261978,AC116025.1,80023894,80026107
ENSG00000141519,CCDC40,80036632,80100613
ENSG00000265561,MIR1268B,80098828,80098877
ENSG00000171298,GAA,80101556,80119879
ENSG00000141543,EIF4A3,80135214,80147183
ENSG00000279259,AC087741.3,80147250,80148596
ENSG00000275479,AC087741.2,80149627,80149798
ENSG00000141527,CARD14,80169992,80209331
ENSG00000262580,AC087741.1,80200673,80205949
ENSG00000181523,SGSH,80206716,80220923
ENSG00000181045,SLC26A11,80219699,80253500
ENSG00000173821,RNF213,80260866,80398786
ENSG00000262979,AC124319.1,80315651,80316633
ENSG00000276863,AC124319.3,80333841,80334366
ENSG00000280248,AC124319.4,80339898,80342058
ENSG00000263069,AC124319.2,80351828,80415168
ENSG00000173818,ENDOV,80415165,80438086
ENSG00000264961,MIR4730,80419418,80419493
ENSG00000260369,AC120024.1,80453735,80454729
ENSG00000279273,AC120024.4,80463451,80465593
ENSG00000171246,NPTX1,80467148,80477843
ENSG00000262000,AC120024.2,80515215,80515389
ENSG00000271340,AC120024.3,80515657,80515812
ENSG00000213128,RPL32P31,80542203,80542605
ENSG00000141564,RPTOR,80544819,80966371
ENSG00000232083,RPL31P7,80602549,80602926
ENSG00000262833,AC016245.1,80801640,80805632
ENSG00000262313,AC127496.3,80940418,80942033
ENSG00000262662,AC127496.4,80960766,80961713
ENSG00000261924,AC127496.1,80966239,80971213
ENSG00000240270,RPL12P37,80976454,80976948
ENSG00000176108,CHMP6,80991598,81009517
ENSG00000263218,AC127496.6,80999509,81000130
ENSG00000280351,AC127496.7,81003335,81005132
ENSG00000262873,AC127496.5,81017969,81020011
ENSG00000262098,AC127496.2,81023545,81025503
ENSG00000226137,BAIAP2-AS1,81029130,81034881
ENSG00000175866,BAIAP2,81035122,81117432
ENSG00000181409,AATK,81117295,81166077
ENSG00000207736,MIR657,81125276,81125373
ENSG00000211563,MIR3065,81125877,81125955
ENSG00000283604,MIR338,81125883,81125949
ENSG00000221025,MIR1250,81133196,81133308
ENSG00000263167,AC115099.1,81135771,81136256
ENSG00000225180,PVALEF,81165507,81183164
ENSG00000141577,CEP131,81189593,81222999
ENSG00000262115,AC027601.2,81197393,81200288
ENSG00000167302,TEPSIN,81228277,81239091
ENSG00000260005,AC027601.1,81228707,81233983
ENSG00000224877,NDUFAF8,81239239,81241281
ENSG00000157637,SLC38A10,81245000,81295547
ENSG00000276101,AC027601.4,81251194,81251803
ENSG00000279187,AC027601.5,81262920,81265401
ENSG00000185168,LINC00482,81303771,81309248
ENSG00000185332,TMEM105,81311270,81330674
ENSG00000275542,AC027601.3,81339183,81339691
ENSG00000275966,AC110285.6,81345476,81345966
ENSG00000263154,AC110285.3,81362272,81374214
ENSG00000262223,AC110285.1,81376001,81385360
ENSG00000274833,AC110285.5,81387415,81387766
ENSG00000262877,AC110285.2,81388126,81390256
ENSG00000266074,BAHCC1,81395475,81466332
ENSG00000279692,AC110285.7,81395609,81397144
ENSG00000266392,MIR4740,81400716,81400778
ENSG00000266189,MIR3186,81451104,81451188
ENSG00000263271,AC110285.4,81461013,81461937
ENSG00000278200,LINC01971,81480523,81481570
ENSG00000184009,ACTG1,81509971,81523847
ENSG00000229848,AC139149.1,81514047,81527776
ENSG00000186765,FSCN2,81528396,81537130
ENSG00000185504,FAAP100,81539885,81553961
ENSG00000182446,NPLOC4,81556887,81648465
ENSG00000207021,Y_RNA,81573490,81573602
ENSG00000182612,TSPAN10,81637171,81648749
ENSG00000185527,PDE6G,81650459,81663112
ENSG00000204237,OXLD1,81665036,81666635
ENSG00000185298,CCDC137,81666364,81673904
ENSG00000214087,ARL16,81681174,81683924
ENSG00000185359,HGS,81683326,81703138
ENSG00000277784,MIR6786,81693757,81693869
ENSG00000275902,AC139530.3,81697025,81697714
ENSG00000262049,AC139530.1,81701324,81703300
ENSG00000262814,MRPL12,81703357,81707526
ENSG00000262660,AC139530.2,81703371,81720539
ENSG00000183048,SLC25A10,81712236,81721016
ENSG00000215644,GCGR,81804132,81814013
ENSG00000225663,MCRIP1,81822361,81833302
ENSG00000182676,PPP1R27,81833492,81835050
ENSG00000185624,P4HB,81843159,81860694
ENSG00000262831,AC145207.3,81843165,81843958
ENSG00000278876,AC145207.9,81862778,81863102
ENSG00000262413,AC145207.2,81867721,81868552
ENSG00000141522,ARHGDIA,81867721,81871406
ENSG00000263731,AC145207.5,81878425,81881106
ENSG00000263859,AC145207.6,81878667,81879557
ENSG00000183684,ALYREF,81887844,81891586
ENSG00000141552,ANAPC11,81890790,81900991
ENSG00000183979,NPB,81900745,81902905
ENSG00000185813,PCYT2,81900965,81911464
ENSG00000187531,SIRT7,81911939,81921323
ENSG00000197063,MAFG,81918270,81927714
ENSG00000264769,AC145207.8,81922899,81924511
ENSG00000265688,MAFG-AS1,81927829,81930753
ENSG00000183010,PYCR1,81932384,81942412
ENSG00000263585,AC145207.4,81932398,81933058
ENSG00000185105,MYADML2,81939645,81947233
ENSG00000235296,AC145207.1,81941869,81947601
ENSG00000185269,NOTUM,81952507,81961840
ENSG00000264735,AC145207.7,81965632,81966589
ENSG00000169696,ASPSCR1,81976807,82017406
ENSG00000169689,CENPX,82018702,82024107
ENSG00000169683,LRRC45,82023302,82031151
ENSG00000169750,RAC3,82031624,82034204
